,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Bankrupt?
147,8,644,2594,2397,0.465899673377858,0.532326646314871,0.516194657101558,0.615027602012136,0.615027602012136,0.999168291068084,0.797327898582052,0.809257760543121,0.303000281095834,0.781518325239278,0.0001443143443948,0.0,0.46348942737559,0.0003170317031703,0.0,0.172601238885846,0.172601238885846,0.172601238885846,0.211969367495509,0.324396972483554,0.011751894369073,0.106587411448579,0.167733674775928,0.0221234070569001,0.84808695446356,0.688926141034013,0.688926141034013,0.217537337400623,6810000000.0,0.0004356785578123,0.263859943585799,0.383722663090049,0.0069566085597236,0.0004123585285849,0.651491760386844,0.0194329694781094,0.201801856274753,0.798198143725247,0.0053033748134496,0.391003460207613,0.0070037535341717,0.106217532203169,0.166804916672951,0.413354090107084,0.0344827586206897,0.0016170756698081,0.0039100492278528,65000000.0,7720000000.0,0.0198387096774194,0.100148348339527,0.46122882793243,0.205744015663916,0.770162483219514,0.0451149653384518,0.505008719291235,0.0131494655369108,0.0005481026820028,0.0005174784116949,0.134657227225302,0.344694326153695,0.280190343220076,0.01689583478573,0.634702937321903,0.734447696629859,0.337261959774851,0.015164673887625,0.930944555293959,0.0022026159851183,0.0165725486802353,0.0006324218810965,5680000000.0,0.593977017820783,4310000000.0,0.671575811068974,0.27324523801636,0.634702937321903,0.337261959774851,0.133461571123918,0.64431453092159,0.459450731260639,0.590813068753652,0.314968846503456,0.0415481349015382,0,0.793291680253655,0.0298752588900914,0.621563921566094,0.615028486730583,0.839657227298815,0.288872223154791,0.0248780771801361,0.576415511818866,1,0.0170531482980306,0
89,329,82,1443,504,0.479988300102374,0.540340165721762,0.53578885379303,0.602855330863806,0.602855330863806,0.998939623108059,0.797408551073155,0.809341217043145,0.303619272007713,0.781598325441383,0.0001777332911337,6160000000.0,0.461494845793178,0.0001930193019301,0.0,0.174750326577051,0.174750326577051,0.174750326577051,0.216602061075919,0.317641649572045,0.0141264727679719,0.0938034362022637,0.171348949310838,0.0221302813904947,0.848093542272275,0.690084100670585,0.690084100670585,0.217668748132443,7110000000.0,0.0004498276924867,0.264225936545679,0.376327260534257,0.0061347702503268,0.0021915514537353,0.631290667251134,0.0038647078671153,0.0877649121746228,0.912235087825377,0.005253430598857,0.372713791398913,0.0053658477137564,0.0938818050059439,0.170311439559611,0.398286226442647,0.0869565217391304,0.0015034542927576,0.0042046478265881,6250000000.0,0.0001217961374737,0.0217741935483871,0.0080049351526812,0.391375138508853,0.0089083145290975,0.752655319320602,0.0972969413354655,0.253829602759088,0.0088782855746259,0.0023095299734743,0.0006081586732642,0.0771583839887722,0.340922210994042,0.286992877878941,0.0102289637757302,0.820501785883153,0.732040780716779,0.329078160652926,0.0,0.932922503576265,0.0022765592202443,0.0171813408271926,0.0001162924154413,4320000000.0,0.59391727244849,1160000000.0,0.671569318829137,0.371397364552656,0.820501785883153,0.329078160652926,0.110933233663468,0.639980826070595,0.458435002133137,0.565342763847448,0.314174415809874,0.0468911881444994,0,0.800634261587953,0.0025582731607269,0.623322541121041,0.602852899321084,0.840349694421123,0.277581979919727,0.0270839237734371,0.566251526978397,1,0.043604164930231,0
47,475,592,2477,4349,0.586311119777702,0.622982991713912,0.622463729321698,0.622414563484628,0.622457804234711,0.999247672012267,0.79773199108036,0.809559167403584,0.303539994764802,0.781830747081186,0.0001839776618046,749000000.0,0.487741459282186,0.0,0.240813847555421,0.198390291180313,0.198390291180313,0.198390291180313,0.244587312092276,0.332319445426894,0.0254397507448916,0.129224004559889,0.202154101077051,0.0221291593728275,0.848135245454224,0.690089467472449,0.690089467472449,0.217676406928156,7690000000.0,0.0004888813005385,0.264897312166352,0.391760739167691,0.0199493917335671,0.0169940373331071,0.63061225188696,0.0016368925487192,0.0447743144783384,0.955225685521662,0.0052951712815426,0.36963718146295,0.0053658477137564,0.129203511000375,0.201214086418822,0.39710860999728,0.130434782608696,0.001083460988303,0.0058398835268148,0.0001347064860313,0.0001528125451534,0.0258064516129032,0.0089420266439493,0.400488455711087,0.0075723438025338,0.830075071480842,0.368144401954312,0.413106583336716,0.181447079433782,0.017173949759441,0.0242757370622417,0.0392714812931138,0.403165011185721,0.277078984548829,0.0075148136612955,0.786627055712921,0.735801708405262,0.327401386548732,0.0,0.94822828353764,0.0025507825114454,0.0268573855151092,0.0001289607504898,0.0001194541861589,0.593983001848343,0.0001614421124467,0.671594538473735,0.415154173268361,0.786627055712921,0.327401386548732,0.110933233663468,0.675269143206287,0.476531591652838,0.661193054135609,0.318133960663017,0.0146995195828344,0,0.846400181027455,0.001522222794252,0.624140603383202,0.622414403588719,0.842805638070829,0.275966208796956,0.0267911566924924,0.565158395757604,1,0.0855693860997701,0
128,623,492,1178,832,0.549651440549895,0.602104230266027,0.591198672305798,0.613946583260064,0.61403306476023,0.9991442572451,0.797665587657153,0.809525576487817,0.303640058114086,0.781796782083098,0.0001522932624743,2360000000.0,0.461608917742382,0.0002450245024502,0.188075716165604,0.197336816821879,0.197336816821879,0.197336816821879,0.250449087642999,0.318172172313787,0.0347868173087103,0.124989821675759,0.205694057392483,0.0221098480264997,0.848049709816437,0.689518509003185,0.689518509003185,0.217600529101995,7590000000.0,0.000496192934506,0.26431063555338,0.373169777579077,0.0093360083119865,0.0064985458279423,0.630792386405666,0.0082783902826033,0.140671765879614,0.859328234120386,0.0057861874268999,0.375844082642373,0.0053658477137564,0.124961323627599,0.204750772943217,0.406241501132736,0.112443778110945,0.000559991072606,0.011311732282456,5290000000.0,0.0003313460137485,0.0325806451612903,0.0208921463507777,0.404717215802447,0.0078481431695776,0.809667848801239,0.430870035855737,0.605952417195941,0.0818635607279767,0.0064368295824256,0.0035731147896723,0.121363836138674,0.341202013966859,0.277422522584866,0.007838704355,0.81809361474753,0.736568879132957,0.332278416704448,0.0037505924177874,0.949423644998067,0.0025356118698731,0.0210600888071863,0.0002288379639932,0.0001652181961993,0.593973617564396,8450000000.0,0.671579661302516,0.158746779399241,0.81809361474753,0.332278416704448,0.115009785165382,0.652156258392756,0.460943674643076,0.567090565766054,0.316204905861952,0.0312172207594141,0,0.833640221488666,0.0021865736271547,0.623785245084621,0.613946084937194,0.843366281452539,0.280782621704532,0.0268383100164974,0.565373628898954,1,0.0260976060480048,0
62,130,305,2754,1081,0.506605567201287,0.567106410815525,0.553669896675411,0.608282044999207,0.608145115957278,0.99902605243302,0.797516041614472,0.809411393413681,0.303626281276141,0.78168000985827,0.000176114380219,4310000000.0,0.464620081695646,0.0002550255025502,0.1849377467355,0.217732080401163,0.217732080401163,0.217732080401163,0.240238252812707,0.328145999858527,0.0500325181118321,0.110495887957007,0.194321006251412,0.0220747178113715,0.84797829091161,0.689368180843449,0.689368180843449,0.217590401439726,6320000000.0,0.0004490291522582,0.263918222719537,0.380136731120301,0.0104642419212421,0.0070743505509134,0.63092526129779,0.0082209394577736,0.14015781358648,0.85984218641352,0.005574480686536,0.375721062979357,0.0063072779565175,0.110305014086342,0.193250886056858,0.40614772052844,0.116941529235382,0.0004605723676868,0.013711216521431,583000000.0,0.0003442064754694,0.0333870967741936,0.0255511654891823,0.397503448587775,0.0109786946873864,0.824716645564881,0.453154713474299,0.637753594787222,0.114771231958729,0.0072021725075646,0.0053197041194749,0.11425764898447,0.348183418505516,0.277351119035532,0.0087746013722504,0.772226287440361,0.73773349306345,0.331902837678138,0.0044149478355183,0.942313781789305,0.0023692402872548,0.0248471521667818,0.0002131108980172,0.0001537826349801,0.59398044297596,0.0001053965299568,0.671580577646571,0.204141962014034,0.772226287440361,0.331902837678138,0.115964314026324,0.654594704257979,0.461392336361293,0.598806839196048,0.316631181390694,0.0279148853189704,0,0.816211369789771,0.007215547795407,0.623826408613286,0.608279565552344,0.84182255154393,0.280741033737762,0.0268616729396929,0.565473598964365,1,0.0262064938890172,0
171,146,704,1884,4703,0.46043972115244,0.497982991713912,0.523903849242465,0.599720376482798,0.599893339483129,0.99870402231448,0.796861967895882,0.808940339408862,0.303157143689278,0.78135621956659,0.0003659895032129,4060000000.0,0.476582538604128,0.0002470247024702,0.0,0.20323627322911,0.20323627322911,0.20323627322911,0.205351233809209,0.330268090825493,0.0097705582527942,0.0835436853676411,0.152067485124652,0.0219528287653597,0.847820642296292,0.688743438940453,0.688743438940453,0.217538794164626,5650000000.0,0.0004191837112167,0.263148161099067,0.387196825751649,0.0116492616247687,0.0106614330612973,0.630272872974343,0.0039704903382303,0.0894579314931826,0.910542068506818,0.005261300427771,0.373582757564032,0.0057881203080822,0.0840620776133014,0.151572279616922,0.395214241790513,0.0344827586206897,0.0004626013208485,0.0136864531609576,0.0002097981867551,3710000000.0,0.0141935483870968,0.0067123951647254,0.386196603423713,0.0205090280185919,0.788629728773535,0.279260375408324,0.284579996811476,0.200430297480826,0.011088417404078,0.0228008679302164,0.0462702812150868,0.362860843808525,0.277036117969819,0.0018023694192379,0.478476696735362,0.734176323207397,0.327932057345052,0.0169752098064794,0.925334765110502,0.0020769989372906,0.0242378063895277,0.0003222750628991,0.0003228791877092,0.594025303079358,0.0006015993185729,0.671726806440447,0.444030822260806,0.478476696735362,0.327932057345052,0.117554310297694,0.709526466131682,0.477896565110515,0.63008718965364,0.323487723548006,0.0251177997596432,0,0.774238025711657,0.0058279576948283,0.626310967254596,0.599717228990483,0.838595284050512,0.277658835565861,0.0267178763881316,0.5647829443205,1,0.0427427649120998,0
238,154,1697,400,2989,0.487788231852971,0.541866550370693,0.533486803362064,0.608116288790556,0.608116288790556,0.999063605281432,0.79740785937083,0.809321296848912,0.303358478882404,0.781577272756619,0.00013795433723,0.0,0.465916811353514,0.0006690669066906,0.449235752606539,0.163457081454637,0.163457081454637,0.163457081454637,0.215372979105606,0.323229822451722,0.0170606651844458,0.103411774285482,0.171650222188747,0.0221354173868585,0.84862103752717,0.689721466445716,0.689721466445716,0.217629690929,6580000000.0,0.0004495781486653,0.264949374859159,0.388463544577326,0.0063675308345371,0.0053918528934343,0.633504678018109,0.0067910522620122,0.126099706744868,0.873900293255132,0.0053228408213643,0.3758429642818,0.0053658477137564,0.103375836631003,0.170650780484126,0.398455031530379,0.107946026986507,0.0009394053138283,0.0067381957757122,0.0001754050413854,0.000220897342499,0.0291935483870968,0.0243937546817855,0.400307546188462,0.0168436659913344,0.757570738867652,0.340728930953283,0.394844758110074,0.104837279979753,0.0053704451649168,0.0048302314576117,0.114947193181707,0.352411574168773,0.27829430825985,0.0029307128630445,0.862426614603143,0.732423514806613,0.331464846704308,0.0044429520803676,0.926618354652811,0.0022443428227455,0.0301337467849083,0.0001429736442046,0.0001276367570658,0.593921514864945,0.0001070001517139,0.671575988250743,0.295180620529201,0.862426614603143,0.331464846704308,0.113830729035709,0.647607777968539,0.460215351969196,0.612818426321722,0.315326649072417,0.0452428182051431,0,0.798485946589468,0.0029415653173082,0.623637995002946,0.608113064950832,0.840245315603411,0.279704246067422,0.0280040916010968,0.567851179050059,1,0.0295038552897803,0
347,419,615,2903,1976,0.429239994150051,0.459496293065853,0.468172814390492,0.60320846365615,0.602790469738682,0.998917553587915,0.797149854403578,0.809087592609374,0.303213459535614,0.781326605456687,0.0001986634965307,0.0001061158557632,0.460575560084883,0.0004100410041004,0.0,0.158316126585479,0.158316126585479,0.158316126585479,0.193911317008604,0.316085449529603,0.019420118880167,0.0912792117905708,0.153875122392107,0.0220459246256028,0.847849981572958,0.687276166852369,0.687276166852369,0.21738255207738,8390000000.0,0.0003907357155751,0.262713010233816,0.37314183525204,0.0081971663114935,0.0071304961902064,0.630476294845276,0.0115166105837186,0.165190313510899,0.834809686489101,0.0051464509810742,0.373516774290233,0.0053658477137564,0.0912925236536551,0.15283915240178,0.409807843541799,0.119940029985008,0.0004321670234242,0.0146248991320015,0.000125917126659,0.0001845854505814,0.0320967741935484,0.003768929101244,0.391386445354017,0.0028112736647995,0.798590093785761,0.602253390008422,0.653780975613319,0.037361405159573,0.0073474173340169,0.0013339652104713,0.148468865578449,0.338562607686019,0.277193822407837,0.0025496054832209,0.856266433879125,0.736396834969256,0.335020186053876,0.0022788378234069,0.918520136543319,0.0020848666985707,0.0457040941903257,0.0002405848319484,0.0002268860655258,0.593961223917089,375000000.0,0.671574661515662,0.324025795608478,0.856266433879125,0.335020186053876,0.114096556712495,0.645975971705111,0.459745937083218,0.553453705401289,0.315207280654649,0.0354404986343,0,0.757126021451641,0.0007028856340457,0.623950045721495,0.603207178244263,0.835982245823745,0.2831310453387,0.0267499117032629,0.564953743414813,1,0.0216880137650489,0
264,524,90,2617,4866,0.394920294447424,0.457697339729612,0.453129182504417,0.604484065783595,0.604484065783595,0.998366624414898,0.796582796837482,0.808699213920492,0.303374914408373,0.780909341244652,0.0007771928755431,0.0004769271021423,0.459513684440083,0.0003230323032303,0.0,0.18595929375079,0.18595929375079,0.18595929375079,0.170275125271816,0.310568013015491,0.0151247031777001,0.0533344190212523,0.12653460872185,0.0219724561730022,0.846562594346832,0.644405432219139,0.644405432219139,0.212388370190386,6460000000.0,0.000420481339088,0.262938356217606,0.365569464625014,0.0094982542956184,0.0047511687650579,0.630374583909809,0.0118129838864115,0.167034495268616,0.832965504731384,0.0065278423284504,0.377397485478088,0.0053658477137564,0.0533245395476086,0.125480732976397,0.414287876981283,0.0449775112443778,0.000131881955505,0.0481647361207769,1820000000.0,0.0002821736601101,0.0195161290322581,0.0035162962854163,0.384975464145994,0.0014370519234153,0.834107609240887,0.514279388210429,0.833416639997939,0.0870349663787499,0.0056631548387469,0.0028173669527249,0.163808917930201,0.335388660041682,0.277533786044157,0.0102542827030745,0.935648364610353,0.739818001447571,0.336072131671194,0.0013467552609349,0.91657272349404,0.0020567980306823,0.0443606350265186,0.0007632323769637,0.0004748016935778,0.594108856668113,0.0002091058163995,0.67161818420754,0.0741952873727367,0.935648364610353,0.336072131671194,0.113344869009883,0.667638466882476,0.463056582811329,0.536224232166112,0.319839252311557,0.0306951973892651,0,0.750976734725193,0.0004958853261692,0.623710456363907,0.604480340677784,0.835272261372466,0.283346293128041,0.0267346665642938,0.564873826975045,1,0.0214034255888253,0
174,807,1695,2849,1006,0.506898064641934,0.566833842128216,0.559291182611489,0.605896596952968,0.604743510284092,0.999004214007328,0.797656595526927,0.809563724310761,0.303917528464277,0.781841694477263,0.0001433892524436,7880000000.0,0.480368720800517,0.0002910291029102,0.0133616762830246,0.185285070161392,0.185285070161392,0.185285070161392,0.224732911033374,0.324149395204074,0.0083488361540904,0.0968976467714356,0.178127589063795,0.0220944400374084,0.848022570397324,0.689632769946094,0.689630779035725,0.217620127389466,5990000000.0,0.0004622549747933,0.264166880356824,0.383890317052271,0.0123918490113915,0.00696892151713,0.63071909973836,0.0012329129392024,0.0350092209087886,0.964990779091211,0.0059883836319683,0.370217610600269,0.0104678512235546,0.096821209308385,0.176992685317849,0.396425351308842,0.0494752623688156,0.000602599089,0.0104851483880333,8460000000.0,0.00012784811946,0.0153225806451613,0.0150874667685032,0.39412270188372,0.0145567478936935,0.779588786916683,0.133586493238439,0.202143456489618,0.0077269419620303,0.0080290971306644,0.0013015736495476,0.0310933546599829,0.385263275995777,0.27732418612195,0.0116147103053374,0.779231001782872,0.733281997954625,0.327109817839676,0.0,0.940413329537347,0.0026336301858165,0.0090091440505224,0.0001577759985541,0.0001071337326086,0.593974909342394,166000000.0,0.671566637501352,0.196301122830458,0.779231001782872,0.327109817839676,0.110933233663468,0.639514305426774,0.457001537095609,0.619829457574947,0.314203457487211,0.0236302963767362,0,0.817248189024754,0.0053261288425678,0.62405028801362,0.605893846267581,0.841164398539656,0.27567310602071,0.026824053413302,0.565310518700377,1,0.107833045715201,0
234,441,1112,2616,4467,0.490176960951592,0.556094635848234,0.540660634937631,0.596484527018262,0.596484527018262,0.998976598220342,0.797400250645255,0.809322078032999,0.303527426421413,0.781580781537413,3840000000.0,781000000.0,0.460302122912525,0.0005750575057505,0.205283935621014,0.19539842400236,0.19539842400236,0.19539842400236,0.225300179635057,0.313432835820896,0.148055719406507,0.106261705072877,0.181140317842886,0.0220968104972686,0.848002959902455,0.689378164249067,0.689378164249067,0.217592409052987,6170000000.0,0.0005123134653696,0.263974947743043,0.367739652024887,0.0108361596375674,0.0052783139339752,0.631941000808208,0.0096034069251041,0.151706623938084,0.848293376061916,0.0108910089596195,0.37597940427169,0.0053658477137564,0.106127965867084,0.179669708166805,0.415707983274899,0.421289355322339,0.0016820021709798,0.0037580534290849,0.0001243885424204,0.0079992071903598,0.115161290322581,0.425134027583978,0.414735080617806,0.0056519518547897,0.860379121008465,0.47620703514284,0.905424231147288,0.0906647158053395,0.005490542045758,0.0030721623252798,0.156466752864967,0.337457204073805,0.277535628212076,0.0141515605560576,0.982422083028752,0.741211478460722,0.334636300676621,0.0002713490106541,0.938083403726072,0.0023120809763034,0.0222908312025728,7410000000.0,3770000000.0,0.593941475668894,2300000000.0,0.671565113525576,0.0228545238790346,0.982422083028752,0.334636300676621,0.111405441944398,0.606315911472756,0.453119819139129,0.548906988091337,0.307572363439744,0.0269728577569075,0,0.806665695528947,0.0029871639018678,0.623662069932939,0.59648289387621,0.841057652828027,0.281743915233649,0.0272521668953537,0.566688905508384,1,0.0239380928132086,0
254,160,480,2414,2044,0.43513869253644,0.488661142607937,0.479843674714921,0.603878695282434,0.603878695282434,0.998813098895715,0.796634259490467,0.808588806569446,0.30253114350897,0.780901481575673,0.0003206599976016,0.0,0.463257928419852,0.0007930793079307,0.0,0.181281867599343,0.181281867599343,0.181281867599343,0.172449654911601,0.330904718115583,0.0142323456902158,0.0854164970279293,0.131731565865783,0.0220064485673976,0.847820524656851,0.68861273134667,0.68861273134667,0.217510558162579,4700000000.0,0.0003642840705049,0.263074340862997,0.392068104765098,0.0077372613501986,0.0001990050992717,0.628539677538664,0.0232447861096672,0.213078574235874,0.786921425764126,0.0058743684427535,0.395590975277521,0.0054456712489031,0.0853974302603938,0.130691501395068,0.435388512947752,0.0269865067466267,0.0039341401803739,0.0016079106128077,363000000.0,0.0002277058222336,0.0180645161290323,0.102950810040686,0.34137626919337,0.0596639932340439,0.807213631072331,0.0526465377830527,0.918246365038971,0.0045606410897725,0.0003349417582797,0.0001100019103428,0.220006571308775,0.346224364929581,0.279072951751918,0.019460419753631,0.990886566911532,0.740187150941539,0.346679500204912,0.0,0.923353861227587,0.0020111989542127,0.0274223839967511,0.0012812809757764,7460000000.0,0.594114003006691,1660000000.0,0.671515170829803,0.0695751119658685,0.990886566911532,0.346679500204912,0.110933233663468,0.622595212915303,0.456820739082944,0.60271134712396,0.307872308955573,0.0374849278692142,0,0.760821735239669,0.0143787709132488,0.62198900191521,0.603875344924774,0.834295434627902,0.291637030062034,0.0264988133725438,0.563231335998476,1,0.0159408312011438,1
326,289,1050,98,5377,0.568956271632623,0.614969472307021,0.610096900262327,0.615964484930599,0.615964484930599,0.999214394411212,0.797663097528783,0.809517634449593,0.303489237993425,0.781789904872742,0.0001129768545462,0.0,0.473099989096064,0.0003020302030203,0.210952525559267,0.183093843495849,0.183093843495849,0.183093843495849,0.240238252812707,0.32588243616043,0.0256817459957348,0.125559807833238,0.196128643518867,0.0221121868802285,0.848050815627186,0.689430764678088,0.689430764678088,0.217603226936014,6590000000.0,0.0004778265092497,0.264113263553784,0.383098617786223,0.0198832452940864,0.0177875623684476,0.630653347214422,0.0028260334309085,0.0696858844514315,0.930314115548568,0.0056382179581653,0.3703193814124,0.0053658477137564,0.12554757600925,0.195143654324712,0.400291791651651,0.142428785607196,0.0006533229180404,0.009683327854084,0.0002397966524387,0.0003116770722931,0.03,0.0067564590279511,0.397650437574908,0.0029675951576929,0.865070378821411,0.555794527455727,0.598660268009004,0.250591206781374,0.0178137738361552,0.0231798617460098,0.0570141269370642,0.367323065054098,0.277054112601236,0.0056927389541541,0.754502456432726,0.738123122352595,0.328150435517314,0.002160495557881,0.948397700188996,0.0025791174648052,0.02372833903844,0.0001653783421235,0.00015861774839,0.594000190464866,0.0001937454086487,0.671545909472801,0.247746820718438,0.754502456432726,0.328150435517314,0.112531981091454,0.598773641944993,0.443635711302585,0.626679905251803,0.309163114999678,0.0147487239761109,0,0.844459821635186,0.0006795978317275,0.624650824246135,0.615959639964077,0.842989637577481,0.276828562067669,0.026801267737798,0.56520615043878,1,0.0553135938415002,0
58,216,1543,403,1336,0.530736606054697,0.584332751853467,0.580223780716312,0.602451750529699,0.602451750529699,0.99905216610607,0.797491970373559,0.809394728153146,0.303529843410526,0.78166485192524,5870000000.0,170000000.0,0.465641696652492,0.0003250325032503,0.167425852819111,0.18739201887826,0.18739201887826,0.18739201887826,0.237969178405975,0.321390676947018,0.0526188423552188,0.117661428222457,0.191157641033366,0.0221784491348541,0.848129528177375,0.689673309497808,0.689673309497808,0.217626127000666,7080000000.0,0.0004772775128426,0.264370468797352,0.378460191498081,0.0211044583324233,0.01212932960859,0.631026287311133,0.0076546384701666,0.134867128215981,0.865132871784019,0.0053505659783514,0.37714473598862,0.0054919810860875,0.117625026462781,0.190196817736219,0.405810110352977,0.199400299850075,0.0012092560843232,0.0052310464227618,9190000000.0,0.0002693131983892,0.0493548387096774,0.0309710206659519,0.401381696479048,0.0149982681488625,0.856173169675468,0.317447740885969,0.537736539249831,0.0272123314472154,0.012061671217198,0.0029679632948803,0.0482816775206997,0.345016725046275,0.277278095253201,0.0236888421107752,0.331443144118097,0.739931024777753,0.328522498741402,0.0167730947820126,0.945460529617015,0.0025280839145218,0.0158020270410496,0.0001040068427232,6150000000.0,0.593972499032314,1540000000.0,0.671568856782565,0.372428420856398,0.331443144118097,0.328522498741402,0.126558745843554,0.635084270102877,0.457796138647911,0.583688988489129,0.313222605615072,0.0138900631355145,0,0.823534305576414,0.0018717508486664,0.624324031982662,0.602452399506447,0.84238792390615,0.280330176348001,0.0269058994806074,0.565651926067943,1,0.027368382458833,0
221,719,1385,119,796,0.495441914883245,0.560510248582643,0.549119331870014,0.6105738047536,0.610516150420156,0.999014959899335,0.797606792959522,0.809507348859107,0.303808038857451,0.781801554024979,0.0002252598901291,5990000000.0,0.468386133548057,0.0002460246024602,0.0610385666565442,0.205216805022966,0.205216805022966,0.205216805022966,0.228041977876525,0.322663931527198,0.0129164965137559,0.0984447520560215,0.180462453867591,0.0221231067986511,0.848120587579835,0.689441815673324,0.689441815673324,0.217597379969789,6710000000.0,0.0004567151019578,0.264027787490967,0.379382288290302,0.014999017163753,0.0109602526304232,0.630701634224189,0.002781349456041,0.0688393747921516,0.931160625207848,0.0061806521730002,0.370428980748541,0.0053658477137564,0.0984334033579234,0.179451021793228,0.396516452467301,0.0524737631184408,0.0008866525316263,0.0071258704534683,5580000000.0,0.000149030056412,0.0162903225806452,0.0090007784615836,0.393557359625517,0.0068831218377255,0.806140132861724,0.261588873826384,0.336260705395884,0.105409632407296,0.0113186329606997,0.0130407195019109,0.0425085436888591,0.35270202153853,0.277185931635897,0.0098516945400383,0.566648271541035,0.734918110391233,0.327643200293554,0.0042782463164839,0.951751078896811,0.002415174708862,0.0155315950836561,0.0002650726007642,0.0002104495788011,0.594028520814676,0.0002231986125632,0.67159451719941,0.157535026510713,0.566648271541035,0.327643200293554,0.112720973271453,0.656505178542018,0.464138355199648,0.592300618294297,0.316221305148172,0.0195531899402451,0,0.812792195008901,0.0101982484403071,0.624032900796316,0.61057242469938,0.841060546190047,0.276796195504161,0.0268175743034774,0.565281288345302,1,0.0560035256119924,0
367,578,733,342,4145,0.599327255886511,0.645933275185347,0.63076181808448,0.624533360238689,0.624533360238689,0.999282798368935,0.797693670771551,0.80953169576317,0.303399567697327,0.781803378590991,0.0001821274779021,8250000000.0,0.474376588409954,0.0011741174117411,0.240915072375747,0.252033205511778,0.252033205511778,0.252033205511778,0.291008792663326,0.346891136733395,0.0719482130163196,0.203240778438238,0.251487534834677,0.0221244342561728,0.84806005032333,0.689409730277234,0.689409730277234,0.217594313796808,7880000000.0,0.0004929987735919,0.263956298420247,0.389907231474237,0.0115207128838912,0.009126161746853,0.630757112916261,0.0039531638989959,0.0891556066148683,0.910844393385132,0.0052175297185457,0.370999344640704,0.0053658477137564,0.203201589395346,0.250305406832064,0.399497335960977,0.176911544227886,0.0011950534121919,0.0052899661425088,0.0001102491382128,0.0002413227817027,0.0366129032258065,0.0149347120426538,0.407962280364533,0.0096344806409402,0.81099593882935,0.385614428656449,0.461000924750911,0.0488240160880271,0.0093451325344822,0.0034234208828206,0.0753668874297706,0.371553037046165,0.277182421852028,0.005969585358447,0.788959290644534,0.735498500552377,0.32902996650439,0.0036094650089958,0.972414839695084,0.0024475007091594,0.047474487427267,0.0001042369907718,9080000000.0,0.593953231125648,3230000000.0,0.671559484367819,0.425339769394917,0.788959290644534,0.32902996650439,0.113189696421532,0.617876528318416,0.452247920365835,0.655456923054783,0.311214687621843,0.0253942494433223,0,0.856417843967108,0.0016401601919364,0.623855655140159,0.624532372841121,0.844059625227815,0.277645769470336,0.026826306146502,0.565320600582735,1,0.0428860588564613,0
